"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MH","MH","MH","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82","MH82"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MH","MH","MH","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86","MH86"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS","THE KILLERS"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","BH","BH","BH","BH","BH","BH","BH","BH","BH","BH"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF","BF","BF","BF","BF","BF","BH","BH","BH","BH","BH","BH","BH","BH","BH","BH","BH"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF","BF","BF","BF","BF","BF","BH","BH","BH","BH","BH","BH","BH","BH","BH","BH","BH"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV","CV"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CV","CV","CV","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47","CV47"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","K58","K58","K58","K58","K58","K58","K58","K58","K58","K58","K58","K58"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE","DEL BOY,RODNEY,TRIGGER&UNCLE"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP","SP","SP","SP","SP","SP","SP","SP","SP","SPF","SPF","SPF","SPF","SPF","SPF","SPF","SPF"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK","CEDRICK"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","RF","RF","RF","RF","RF","RF","RF"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL","WALL&WILL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL","NIGEL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT","TT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK","JK"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","RF","RF","RF","RF","RF"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","RF","RF","RF","RF","RF"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK"
